,features,loss,int_rep
640,00000000001,0.5101575765547444,1
2002,00000000010,0.65534259299477,2
765,00000000011,0.5179813243967948,3
1951,00000000100,0.6467505619563716,4
476,00000000101,0.4909457104415003,5
1956,00000000110,0.6478428471909172,6
436,00000000111,0.4870705806153077,7
2040,00000001000,0.6650675631109781,8
935,00000001001,0.5315449314496934,9
2039,00000001010,0.6650623510834477,10
904,00000001011,0.5298860256199036,11
2014,00000001100,0.6576292099257156,12
347,00000001101,0.4789172326951885,13
2015,00000001110,0.6582319447741712,14
349,00000001111,0.478977148694427,15
1793,00000010000,0.6115065111699908,16
1534,00000010001,0.5730334648400659,17
1790,00000010010,0.6055853079578655,18
1541,00000010011,0.5738800901139343,19
1781,00000010100,0.6034332765623235,20
1449,00000010101,0.5663508430276709,21
1780,00000010110,0.6030429726139286,22
1422,00000010111,0.5654691849705573,23
1757,00000011000,0.5983197852951189,24
1484,00000011001,0.5686420698818372,25
1755,00000011010,0.5979994144696207,26
1492,00000011011,0.5692259452769202,27
1748,00000011100,0.5975656104639615,28
1385,00000011101,0.5619806715477664,29
1742,00000011110,0.5970744085920221,30
1372,00000011111,0.5614514621130573,31
2023,00000100000,0.6608696673461391,32
627,00000100001,0.5081662976241528,33
2006,00000100010,0.6560000169839282,34
616,00000100011,0.5066996099991155,35
2000,00000100100,0.6551355825378844,36
380,00000100101,0.481592574735587,37
1997,00000100110,0.654415420856201,38
381,00000100111,0.4816164539398786,39
2041,00000101000,0.6650706686242526,40
775,00000101001,0.5193791595645559,41
1999,00000101010,0.6548708719159159,42
706,00000101011,0.5143993355869517,43
2033,00000101100,0.6638731275797115,44
269,00000101101,0.4745238451520871,45
2038,00000101110,0.6649910903711802,46
275,00000101111,0.4750380067958173,47
1776,00000110000,0.6013838983934059,48
1513,00000110001,0.5710772273048821,49
1767,00000110010,0.600358232390735,50
1525,00000110011,0.5722276093780078,51
1765,00000110100,0.5996253692593096,52
1426,00000110101,0.5656814839408867,53
1763,00000110110,0.5988711409007335,54
1415,00000110111,0.5648132259943172,55
1735,00000111000,0.5949085525212106,56
1465,00000111001,0.5677657146911065,57
1722,00000111010,0.5942972976743403,58
1476,00000111011,0.5682229043446614,59
1734,00000111100,0.5948896260023352,60
1378,00000111101,0.5617928945696659,61
1713,00000111110,0.5929377171091478,62
1348,00000111111,0.5598800775003359,63
2037,00001000000,0.6646517628399657,64
749,00001000001,0.5169183180800986,65
2036,00001000010,0.6644008118221026,66
689,00001000011,0.5135469316323339,67
1960,00001000100,0.6482988874456919,68
329,00001000101,0.4776292364744298,69
1938,00001000110,0.6444315388153526,70
301,00001000111,0.4760998181195395,71
2025,00001001000,0.6612089977604132,72
819,00001001001,0.5260461479833578,73
2032,00001001010,0.662942186055781,74
778,00001001011,0.5201555740482505,75
2010,00001001100,0.6570957634586176,76
266,00001001101,0.4743064189838645,77
2026,00001001110,0.661503490001465,78
265,00001001111,0.4742562299052864,79
1771,00001010000,0.6010762773137673,80
1528,00001010001,0.5724888590811404,81
1760,00001010010,0.5986606040481762,82
1526,00001010011,0.5723352625429773,83
1728,00001010100,0.5946167885755972,84
1340,00001010101,0.5593055976670149,85
1710,00001010110,0.5925457154118705,86
1338,00001010111,0.5592257113796361,87
1717,00001011000,0.5938408843527001,88
1470,00001011001,0.5679141294974334,89
1711,00001011010,0.5927785483970152,90
1474,00001011011,0.5680882904371256,91
1685,00001011100,0.5893522676427767,92
1282,00001011101,0.5556478395245492,93
1679,00001011110,0.5885887742563028,94
1283,00001011111,0.5556564632336806,95
2029,00001100000,0.6619261234438245,96
682,00001100001,0.5132082144860393,97
2022,00001100010,0.6608063398048756,98
603,00001100011,0.5047625889325604,99
1934,00001100100,0.6435109547861038,100
298,00001100101,0.4760069700586949,101
1953,00001100110,0.6470824588979477,102
307,00001100111,0.4764238520504172,103
2034,00001101000,0.663925352087562,104
712,00001101001,0.5147189562755274,105
2035,00001101010,0.6642630394003676,106
572,00001101011,0.5022585519026782,107
2024,00001101100,0.6610089914034677,108
210,00001101101,0.469873108869196,109
2043,00001101110,0.6674520399848947,110
204,00001101111,0.469177427457124,111
1738,00001110000,0.595239457960473,112
1505,00001110001,0.570159147962402,113
1736,00001110010,0.5950166346413985,114
1508,00001110011,0.5702821452919438,115
1688,00001110100,0.5895943702615467,116
1319,00001110101,0.5576750723370211,117
1684,00001110110,0.589043823388656,118
1323,00001110111,0.5581316465694252,119
1696,00001111000,0.5905289776770247,120
1450,00001111001,0.566351755315903,121
1694,00001111010,0.5904111026110772,122
1454,00001111011,0.5666914932170519,123
1659,00001111100,0.5851740793317067,124
1258,00001111101,0.5543266045355363,125
1658,00001111110,0.5847420448356868,126
1261,00001111111,0.5544622105207826,127
2021,00010000000,0.6601350302392548,128
707,00010000001,0.5144154741781729,129
2005,00010000010,0.6558776887413467,130
747,00010000011,0.5168885717919997,131
1915,00010000100,0.6401492972757898,132
387,00010000101,0.481960984103423,133
1931,00010000110,0.6432190266209554,134
365,00010000111,0.4800888642710407,135
2019,00010001000,0.6597288521114262,136
782,00010001001,0.5218896454367661,137
2020,00010001010,0.6600432859981228,138
770,00010001011,0.5187770072956106,139
1993,00010001100,0.6538508855930752,140
260,00010001101,0.4736770777082795,141
1995,00010001110,0.6540168771753573,142
241,00010001111,0.4719153930893111,143
1785,00010010000,0.6051339704310781,144
1542,00010010001,0.5740125744419559,145
1789,00010010010,0.6055505521420342,146
1548,00010010011,0.5744435887768846,147
1783,00010010100,0.6036628220449962,148
1429,00010010101,0.5658458963703858,149
1774,00010010110,0.6012665717209814,150
1418,00010010111,0.5651343847349719,151
1764,00010011000,0.599384134829611,152
1493,00010011001,0.5692990088273459,153
1761,00010011010,0.5986660921370018,154
1497,00010011011,0.5696967390116148,155
1741,00010011100,0.5968207374307529,156
1374,00010011101,0.56148448854169,157
1740,00010011110,0.5961839577484701,158
1361,00010011111,0.560653540994021,159
1970,00010100000,0.6508071248266696,160
565,00010100001,0.5015842346194422,161
1923,00010100010,0.6413952164070538,162
564,00010100011,0.5015802511281721,163
1887,00010100100,0.6368590525122185,164
331,00010100101,0.4776948837878456,165
1885,00010100110,0.6366773090348997,166
309,00010100111,0.4764707936247582,167
2046,00010101000,0.6726683019919862,168
622,00010101001,0.5076068445863904,169
2045,00010101010,0.6703133990493294,170
595,00010101011,0.503938442988005,171
1976,00010101100,0.651906158907199,172
222,00010101101,0.4708293733582959,173
1985,00010101110,0.6527979642107623,174
226,00010101111,0.4709852845486258,175
1778,00010110000,0.6018559351545769,176
1529,00010110001,0.5724910366886404,177
1773,00010110010,0.6012121000189836,178
1532,00010110011,0.5729746770120354,179
1759,00010110100,0.5986327235776941,180
1424,00010110101,0.5655221000116483,181
1754,00010110110,0.597946043808658,182
1405,00010110111,0.5643429862167872,183
1737,00010111000,0.595181370680521,184
1479,00010111001,0.5683758369430245,185
1732,00010111010,0.5948145076850893,186
1486,00010111011,0.568702803347525,187
1719,00010111100,0.5939422680744472,188
1365,00010111101,0.5608301325241685,189
1708,00010111110,0.5922730914437531,190
1344,00010111111,0.559426273931294,191
1914,00011000000,0.6401206401817143,192
625,00011000001,0.507955969335005,193
1921,00011000010,0.6410435351108515,194
596,00011000011,0.504023354571062,195
1828,00011000100,0.6284245993838152,196
270,00011000101,0.4745314854812568,197
1829,00011000110,0.6285672766292293,198
251,00011000111,0.4729019027018936,199
1959,00011001000,0.6482595726450245,200
602,00011001001,0.5047282786527291,201
1952,00011001010,0.6470497460049307,202
542,00011001011,0.4983109893596264,203
1967,00011001100,0.6502358431831774,204
211,00011001101,0.4698776693352491,205
1975,00011001110,0.6517264064601676,206
203,00011001111,0.4688997260652833,207
1762,00011010000,0.5986797885314761,208
1523,00011010001,0.5721060940586715,209
1758,00011010010,0.59836135909948,210
1527,00011010011,0.5723528964701313,211
1712,00011010100,0.5928442049285854,212
1336,00011010101,0.5589901052276594,213
1705,00011010110,0.5919101170891854,214
1329,00011010111,0.5584761470351004,215
1716,00011011000,0.5934870668590028,216
1464,00011011001,0.5676563838473508,217
1714,00011011010,0.5931309550474555,218
1475,00011011011,0.568200469056048,219
1678,00011011100,0.5883487174929768,220
1281,00011011101,0.5556207920434303,221
1670,00011011110,0.5875522733188946,222
1270,00011011111,0.5550376606848166,223
1906,00011100000,0.6393765599708484,224
502,00011100001,0.493613638343864,225
1925,00011100010,0.6419012845756619,226
442,00011100011,0.4881079966096042,227
1838,00011100100,0.630120836578626,228
235,00011100101,0.4714457943278731,229
1841,00011100110,0.6310117048987492,230
207,00011100111,0.4692282206832535,231
1937,00011101000,0.6442946086211185,232
451,00011101001,0.4888973693194598,233
1939,00011101010,0.644610595637984,234
404,00011101011,0.4835160620216431,235
1974,00011101100,0.6515537154635042,236
153,00011101101,0.4650860563985172,237
1988,00011101110,0.6530928237660201,238
142,00011101111,0.4643138348007708,239
1729,00011110000,0.5946923679722421,240
1507,00011110001,0.5702358582187614,241
1731,00011110010,0.5947218395434932,242
1510,00011110011,0.5705369690308485,243
1683,00011110100,0.5889664399279101,244
1311,00011110101,0.5572445286081832,245
1676,00011110110,0.5882149912757149,246
1312,00011110111,0.5572842028426278,247
1695,00011111000,0.5904894533747892,248
1455,00011111001,0.566699463510059,249
1698,00011111010,0.5906026862712273,250
1453,00011111011,0.5666723331336255,251
1655,00011111100,0.5845516499349029,252
1250,00011111101,0.5541027915776204,253
1650,00011111110,0.5839254016768781,254
1247,00011111111,0.55399183189545,255
2042,00100000000,0.6666866533317372,256
730,00100000001,0.5157533153951793,257
1991,00100000010,0.6532332598720528,258
743,00100000011,0.5165448439095074,259
1940,00100000100,0.6446827986313307,260
367,00100000101,0.4803396773185397,261
1947,00100000110,0.645831436201822,262
369,00100000111,0.4803493802710527,263
2031,00100001000,0.6625054032719032,264
787,00100001001,0.5230685180018236,265
2013,00100001010,0.6574843454378372,266
737,00100001011,0.5161158385615413,267
1894,00100001100,0.6377500105412656,268
250,00100001101,0.4727378222814344,269
1872,00100001110,0.6350196410949678,270
247,00100001111,0.4722835337541823,271
1786,00100010000,0.6051894844524652,272
1539,00100010001,0.5735320912241247,273
1787,00100010010,0.6052604595509962,274
1547,00100010011,0.5743570835806305,275
1782,00100010100,0.6036510435295409,276
1456,00100010101,0.5668594716958466,277
1779,00100010110,0.602092548850184,278
1427,00100010111,0.5657528976822456,279
1744,00100011000,0.5971775264005009,280
1483,00100011001,0.5684979322885518,281
1750,00100011010,0.5977750846311571,282
1487,00100011011,0.5688113238880604,283
1739,00100011100,0.5957742960287669,284
1368,00100011101,0.5609988108109815,285
1720,00100011110,0.5939843213393374,286
1359,00100011111,0.5606252070608152,287
2044,00100100000,0.6684675698735866,288
672,00100100001,0.5126538736772198,289
1994,00100100010,0.6538975839160742,290
634,00100100011,0.5096068337434054,291
2007,00100100100,0.6560099216991737,292
399,00100100101,0.4830934841408762,293
1987,00100100110,0.6530130975851349,294
403,00100100111,0.4832533724885922,295
1998,00100101000,0.6545586378383983,296
594,00100101001,0.5038427190163786,297
2001,00100101010,0.6552780270356896,298
548,00100101011,0.4988904583948018,299
1926,00100101100,0.6420375642931087,300
252,00100101101,0.473038169730871,301
1918,00100101110,0.640513309914454,302
246,00100101111,0.4722067761778681,303
1772,00100110000,0.6011998613728278,304
1524,00100110001,0.5722047354028825,305
1769,00100110010,0.6009237112357106,306
1531,00100110011,0.5727132985528023,307
1766,00100110100,0.5997242038202306,308
1423,00100110101,0.5655147851282557,309
1752,00100110110,0.5978862541066948,310
1408,00100110111,0.5645331811995871,311
1724,00100111000,0.5943600948681159,312
1463,00100111001,0.5676515768448602,313
1718,00100111010,0.5938893643027693,314
1480,00100111011,0.5684428922848835,315
1709,00100111100,0.5925411786206366,316
1363,00100111101,0.5606977283808143,317
1699,00100111110,0.5914396089912674,318
1349,00100111111,0.5600582784629309,319
1989,00101000000,0.6530931979435982,320
715,00101000001,0.5150507194244203,321
1916,00101000010,0.6403756446898479,322
688,00101000011,0.5134743516336009,323
1832,00101000100,0.6287591539781455,324
334,00101000101,0.4777925315824429,325
1826,00101000110,0.6269795050331215,326
326,00101000111,0.4774552360420273,327
2012,00101001000,0.6572316586099906,328
663,00101001001,0.5121069528226501,329
1958,00101001010,0.6482244655345716,330
562,00101001011,0.5009625234963653,331
1876,00101001100,0.6352987131125245,332
259,00101001101,0.4736008752781027,333
1873,00101001110,0.6350287762282338,334
242,00101001111,0.4720269728048509,335
1753,00101010000,0.5979136768469945,336
1519,00101010001,0.571796256330057,337
1751,00101010010,0.597867952667778,338
1521,00101010011,0.571873041516343,339
1701,00101010100,0.5914627576688714,340
1331,00101010101,0.5585980166631076,341
1697,00101010110,0.5905510163555793,342
1334,00101010111,0.5587765197247672,343
1703,00101011000,0.5917528304423652,344
1461,00101011001,0.5676117692285261,345
1704,00101011010,0.5917704830600675,346
1467,00101011011,0.5678465564090102,347
1668,00101011100,0.587042061247231,348
1269,00101011101,0.554863160244599,349
1663,00101011110,0.5863274352328361,350
1259,00101011111,0.5543361397181945,351
2028,00101100000,0.6618995372628136,352
637,00101100001,0.5099020031467287,353
1977,00101100010,0.6520972729982479,354
587,00101100011,0.5032299680844821,355
1870,00101100100,0.6345318919596892,356
330,00101100101,0.4776938052080756,357
1858,00101100110,0.6330670890728696,358
314,00101100111,0.4769292760069345,359
2027,00101101000,0.6616704967113358,360
494,00101101001,0.4928682811546906,361
1996,00101101010,0.6543080312720141,362
430,00101101011,0.4860102277099239,363
1924,00101101100,0.6415981378185734,364
202,00101101101,0.468778159462464,365
1935,00101101110,0.6436296760948171,366
191,00101101111,0.4680050692195709,367
1726,00101110000,0.594503087953988,368
1502,00101110001,0.5701334545732819,369
1723,00101110010,0.5943584270094324,370
1503,00101110011,0.570142883072216,371
1680,00101110100,0.5886497982385923,372
1317,00101110101,0.5575525255791074,373
1672,00101110110,0.587773206731376,374
1299,00101110111,0.5567923020206001,375
1686,00101111000,0.589413704236527,376
1434,00101111001,0.5660321669892086,377
1689,00101111010,0.5895968087842418,378
1448,00101111011,0.5663161256028901,379
1644,00101111100,0.5836683837060382,380
1239,00101111101,0.553660454572062,381
1639,00101111110,0.5831379771751393,382
1230,00101111111,0.5531731774400659,383
2009,00110000000,0.6569876886718616,384
659,00110000001,0.5119800124369089,385
1990,00110000010,0.6531279297318797,386
679,00110000011,0.5129542309212431,387
1865,00110000100,0.6342237563955365,388
276,00110000101,0.4750640612877121,389
1868,00110000110,0.6344137826292684,390
297,00110000111,0.4759455063508008,391
2011,00110001000,0.6572301155283072,392
639,00110001001,0.5101248163839228,393
1984,00110001010,0.6527123059075022,394
610,00110001011,0.5054872391746806,395
1853,00110001100,0.6327124711902413,396
186,00110001101,0.4679433469953741,397
1842,00110001110,0.6312272141893173,398
173,00110001111,0.4667174645589709,399
1788,00110010000,0.6055117874427631,400
1543,00110010001,0.5740590534516204,401
1784,00110010010,0.604427910161894,402
1553,00110010011,0.5747821758841577,403
1777,00110010100,0.6018172686483713,404
1443,00110010101,0.5662443838449058,405
1768,00110010110,0.600520422863577,406
1420,00110010111,0.5653171498393449,407
1745,00110011000,0.5974119931733837,408
1495,00110011001,0.5694559006461891,409
1749,00110011010,0.5977007304246249,410
1494,00110011011,0.5693881895289538,411
1730,00110011100,0.5946960488838868,412
1364,00110011101,0.5607843866151027,413
1715,00110011110,0.5932868179360049,414
1357,00110011111,0.5604189999042118,415
1971,00110100000,0.6509204506179916,416
584,00110100001,0.5031433798355757,417
1932,00110100010,0.64325625340279,418
593,00110100011,0.5036816756877479,419
1839,00110100100,0.6303003580336428,420
324,00110100101,0.47731378351746,421
1831,00110100110,0.6286741194825309,422
319,00110100111,0.4770408773834877,423
2018,00110101000,0.6594202982853505,424
516,00110101001,0.4950687341356949,425
2004,00110101010,0.6556161020487133,426
503,00110101011,0.4936330245334651,427
1850,00110101100,0.6325121960718965,428
198,00110101101,0.4685867983185778,429
1845,00110101110,0.6316226387695845,430
193,00110101111,0.468036285611434,431
1775,00110110000,0.6013770568749441,432
1535,00110110001,0.5731447005243776,433
1770,00110110010,0.6010372441613524,434
1537,00110110011,0.5732813730812631,435
1756,00110110100,0.5983010242438828,436
1414,00110110101,0.5647204968000613,437
1743,00110110110,0.5971085060842053,438
1402,00110110111,0.563974661351741,439
1733,00110111000,0.5948243363125946,440
1473,00110111001,0.5680344870320079,441
1725,00110111010,0.5944010448582948,442
1485,00110111011,0.568657741432505,443
1702,00110111100,0.5915075897438964,444
1355,00110111101,0.5602493480870898,445
1693,00110111110,0.5903264141610947,446
1343,00110111111,0.5594167052836715,447
1900,00111000000,0.6387850598134637,448
629,00111000001,0.5083530385713982,449
1856,00111000010,0.6328039020975953,450
601,00111000011,0.5046961096832898,451
1795,00111000100,0.6121988537974272,452
282,00111000101,0.4754496482821947,453
1791,00111000110,0.6101945220083732,454
263,00111000111,0.4740169612152995,455
1879,00111001000,0.6358323003152997,456
538,00111001001,0.4976881117282247,457
1857,00111001010,0.6329142120650076,458
495,00111001011,0.4928727397562069,459
1834,00111001100,0.6289882153853651,460
201,00111001101,0.4687364938377159,461
1835,00111001110,0.629377827415016,462
166,00111001111,0.4660067737095939,463
1747,00111010000,0.5974555050746653,464
1518,00111010001,0.5717476769799873,465
1746,00111010010,0.5974296291083977,466
1522,00111010011,0.571873687942746,467
1692,00111010100,0.5902971119968402,468
1327,00111010101,0.5583176126995606,469
1687,00111010110,0.5895397209951648,470
1324,00111010111,0.5581551768696539,471
1707,00111011000,0.5922026589817172,472
1460,00111011001,0.5675972581147042,473
1706,00111011010,0.5919752848395541,474
1468,00111011011,0.5678806685478868,475
1662,00111011100,0.5859573587786943,476
1255,00111011101,0.5542396571137864,477
1660,00111011110,0.5853949601265281,478
1246,00111011111,0.5539859025366033,479
1884,00111100000,0.6365980858932674,480
527,00111100001,0.4965170968132582,481
1864,00111100010,0.6339904019033001,482
470,00111100011,0.4906531249984002,483
1794,00111100100,0.6121173541148174,484
223,00111100101,0.4709035524630285,485
1792,00111100110,0.6113999210726642,486
205,00111100111,0.4691798968757901,487
1903,00111101000,0.6391177699966916,488
401,00111101001,0.4831624190402635,489
1886,00111101010,0.6367080845463906,490
374,00111101011,0.4808810945196822,491
1871,00111101100,0.6347910565534058,492
121,00111101101,0.4618214736697388,493
1880,00111101110,0.6361834891532154,494
133,00111101111,0.4635057988865782,495
1727,00111110000,0.5945556782363788,496
1506,00111110001,0.5702343173667178,497
1721,00111110010,0.594200199441219,498
1504,00111110011,0.5701455246676966,499
1671,00111110100,0.5876091980310421,500
1297,00111110101,0.5567397054520864,501
1669,00111110110,0.5871063881974744,502
1290,00111110111,0.5561764202315893,503
1691,00111111000,0.5898642131336091,504
1433,00111111001,0.5660172175049225,505
1690,00111111010,0.589834266495536,506
1441,00111111011,0.5662180274800311,507
1634,00111111100,0.5826895936747531,508
1227,00111111101,0.553006493919508,509
1628,00111111110,0.5821295434326209,510
1223,00111111111,0.5523391384176072,511
894,01000000000,0.529675230527722,512
586,01000000001,0.5032020552649625,513
891,01000000010,0.5296699955798486,514
638,01000000011,0.5101001861451161,515
650,01000000100,0.5113762454331476,516
384,01000000101,0.4817694376373811,517
644,01000000110,0.5105159621978619,518
398,01000000111,0.4827621977658114,519
918,01000001000,0.5303734903864419,520
975,01000001001,0.5395560011789913,521
1050,01000001010,0.5438183073663753,522
960,01000001011,0.536875600027647,523
571,01000001100,0.5020650611445069,524
362,01000001101,0.4797074076932079,525
566,01000001110,0.5016833513155651,526
368,01000001111,0.4803433942713114,527
1390,01000010000,0.562637672556474,528
1027,01000010001,0.5428073606201362,529
1500,01000010010,0.5698813696420127,530
1096,01000010011,0.545116171963762,531
1438,01000010100,0.5661057944263976,532
940,01000010101,0.5340652960656643,533
1458,01000010110,0.5670278542933516,534
938,01000010111,0.5334086549232332,535
1389,01000011000,0.562537382830824,536
965,01000011001,0.53890749481115,537
1399,01000011010,0.563628943083147,538
993,01000011011,0.5406065233545058,539
1394,01000011100,0.5631475910857731,540
926,01000011101,0.5308243652914929,541
1382,01000011110,0.5618913333743702,542
887,01000011111,0.5295135993807627,543
895,01000100000,0.5296761670430156,544
570,01000100001,0.5020618849180062,545
898,01000100010,0.529729415298424,546
600,01000100011,0.5043769872265186,547
655,01000100100,0.5118255753072135,548
342,01000100101,0.4782506324740735,549
671,01000100110,0.5126122735915694,550
360,01000100111,0.4796884019926752,551
831,01000101000,0.5271798978279942,552
814,01000101001,0.5252523501050764,553
937,01000101010,0.5328838734086185,554
751,01000101011,0.5169903292217993,555
599,01000101100,0.5042629553585452,556
267,01000101101,0.474342413263688,557
598,01000101110,0.5042028506514614,558
277,01000101111,0.4751973273291124,559
1452,01000110000,0.5665181469892228,560
1038,01000110001,0.5432674647857674,561
1472,01000110010,0.5679559541059765,562
1081,01000110011,0.5446605654368671,563
1431,01000110100,0.5659271174949373,564
952,01000110101,0.5357879403175523,565
1432,01000110110,0.5659759597172581,566
944,01000110111,0.5345672690238946,567
1386,01000111000,0.5621738994172847,568
978,01000111001,0.539702787208807,569
1398,01000111010,0.5636065411821677,570
995,01000111011,0.5406668822006065,571
1379,01000111100,0.5618200629614574,572
925,01000111101,0.5308152929774941,573
1362,01000111110,0.5606816288635466,574
890,01000111111,0.5296351719260904,575
893,01001000000,0.5296733572478254,576
636,01001000001,0.5097923684507633,577
884,01001000010,0.5293576641671661,578
645,01001000011,0.5105430251769449,579
589,01001000100,0.5033373505964838,580
322,01001000101,0.477188529702607,581
573,01001000110,0.5023650324459509,582
338,01001000111,0.4780669275651422,583
1107,01001001000,0.5455558127900243,584
829,01001001001,0.5268332760108134,585
941,01001001010,0.5340873386669733,586
785,01001001011,0.5223252901971788,587
530,01001001100,0.4967007704280474,588
271,01001001101,0.4745855222618143,589
535,01001001110,0.497213623242161,590
286,01001001111,0.4755832719821669,591
1401,01001010000,0.563957615203103,592
1043,01001010001,0.5436431921687817,593
1428,01001010010,0.5658348867554684,594
1077,01001010011,0.5445278347690568,595
1313,01001010100,0.557300536181237,596
852,01001010101,0.5277194335135713,597
1322,01001010110,0.5581202830823679,598
859,01001010111,0.528073943580953,599
1375,01001011000,0.5615896694160362,600
968,01001011001,0.5391379859312928,601
1391,01001011010,0.5626525541063688,602
984,01001011011,0.5400310185923151,603
1243,01001011100,0.5538577142458928,604
805,01001011101,0.5243425894371728,605
1254,01001011110,0.5542291445947303,606
804,01001011111,0.5242452195921526,607
927,01001100000,0.5309635318461297,608
615,01001100001,0.5066906705866882,609
879,01001100010,0.5287732873107154,610
579,01001100011,0.5027376291634387,611
580,01001100100,0.5028425027446701,612
278,01001100101,0.4752315922527292,613
581,01001100110,0.5029248830781109,614
283,01001100111,0.4754809797703236,615
949,01001101000,0.535438367755517,616
710,01001101001,0.5146516761184207,617
806,01001101010,0.5244189004973907,618
604,01001101011,0.5048061905879906,619
533,01001101100,0.4968023909725983,620
225,01001101101,0.470981010724805,621
540,01001101110,0.4979607603870811,622
224,01001101111,0.4709070354287428,623
1395,01001110000,0.563245706793698,624
1030,01001110001,0.5428744448708144,625
1412,01001110010,0.5647157228177415,626
1041,01001110011,0.5436181288406877,627
1285,01001110100,0.5556847547490033,628
834,01001110101,0.5272859306900686,629
1288,01001110110,0.5561375643752062,630
839,01001110111,0.5273396502887255,631
1342,01001111000,0.5593889823835952,632
966,01001111001,0.5390736482482491,633
1351,01001111010,0.560099405699079,634
976,01001111011,0.5395625455735014,635
1218,01001111100,0.5520317193295028,636
789,01001111101,0.5233064370798912,637
1220,01001111110,0.552104588360904,638
792,01001111111,0.5235116045420416,639
908,01010000000,0.5299517833189472,640
613,01010000001,0.5064422074642204,641
906,01010000010,0.5299269868514843,642
652,01010000011,0.5116071003870909,643
585,01010000100,0.503154166582425,644
344,01010000101,0.4783681498568051,645
590,01010000110,0.503488329285942,646
351,01010000111,0.4790126372232413,647
883,01010001000,0.5293135929702825,648
931,01010001001,0.5312377958065626,649
802,01010001010,0.5240884807164424,650
817,01010001011,0.5258999693308771,651
521,01010001100,0.4957184726047163,652
294,01010001101,0.4758718304539704,653
524,01010001110,0.4961295361628287,654
295,01010001111,0.475914404947848,655
1509,01010010000,0.5702933633966565,656
1098,01010010001,0.545264591740884,657
1530,01010010010,0.5725382284960722,658
1136,01010010011,0.5465169457834004,659
1471,01010010100,0.5679144060134894,660
948,01010010101,0.5351717427517672,661
1469,01010010110,0.5678852730412126,662
939,01010010111,0.5340006982965491,663
1436,01010011000,0.5660395179241182,664
991,01010011001,0.5404579578446486,665
1430,01010011010,0.5658642248021536,666
1008,01010011011,0.5413525945252643,667
1396,01010011100,0.5634437008118589,668
921,01010011101,0.5305877599309273,669
1387,01010011110,0.5622977076811337,670
885,01010011111,0.5294596587166439,671
837,01010100000,0.5273305754298439,672
541,01010100001,0.4982025378490897,673
826,01010100010,0.5266836356364741,674
561,01010100011,0.5009571382209136,675
575,01010100100,0.5024368611146446,676
290,01010100101,0.4757250470152065,677
592,01010100110,0.5036428574603999,678
318,01010100111,0.4770018196287214,679
773,01010101000,0.5192299894195511,680
746,01010101001,0.5168854333897915,681
714,01010101010,0.5148731982566045,682
656,01010101011,0.5118462415572866,683
512,01010101100,0.4943015143818273,684
221,01010101101,0.4708242021840212,685
518,01010101110,0.4952336969817514,686
244,01010101111,0.4721357815898276,687
1490,01010110000,0.5691128225643952,688
1091,01010110001,0.544940487957933,689
