,features,loss,int_rep
1595,10101011010,0.5790573557534008,1370
1274,10101011011,0.5551910775586457,1371
1555,10101011100,0.5749003184472221,1372
1031,10101011101,0.5429017704084073,1373
1549,10101011110,0.5744675293794095,1374
1033,10101011111,0.542932036674962,1375
1814,10101100000,0.6238796497069452,1376
394,10101100001,0.4826357293724704,1377
1803,10101100010,0.6209840770722006,1378
311,10101100011,0.4765356896427135,1379
1811,10101100100,0.6232649311223928,1380
18,10101100101,0.4516422479337066,1381
1819,10101100110,0.6249149095300652,1382
25,10101100111,0.4524872321037584,1383
1911,10101101000,0.6398756299007861,1384
388,10101101001,0.4821038277357688,1385
1851,10101101010,0.6325487375834727,1386
289,10101101011,0.4756980169356522,1387
1825,10101101100,0.6264675045440886,1388
36,10101101101,0.4541218368925501,1389
1846,10101101110,0.6316520450501303,1390
44,10101101111,0.4545445922743819,1391
1570,10101110000,0.5770272513757128,1392
1248,10101110001,0.5540461710639737,1393
1571,10101110010,0.5770844569966606,1394
1256,10101110011,0.5542457305705129,1395
1520,10101110100,0.5718200825765021,1396
1026,10101110101,0.5427375226328315,1397
1516,10101110110,0.5715943009053156,1398
1034,10101110111,0.5429774241798612,1399
1552,10101111000,0.574582524011756,1400
1231,10101111001,0.5531886938577819,1401
1554,10101111010,0.5747852018567775,1402
1235,10101111011,0.553416378919011,1403
1498,10101111100,0.5697471950293822,1404
1015,10101111101,0.5417392075932617,1405
1491,10101111110,0.569192886431281,1406
1013,10101111111,0.5416702464543329,1407
1882,10110000000,0.6365054216168593,1408
313,10110000001,0.476737721078066,1409
1889,10110000010,0.6371027178193629,1410
385,10110000011,0.4818976292935017,1411
1806,10110000100,0.6214950301081413,1412
45,10110000101,0.4545952407534766,1413
1810,10110000110,0.6231467708187425,1414
40,10110000111,0.4542245351573059,1415
1986,10110001000,0.6529834917713296,1416
406,10110001001,0.4835842938857202,1417
1973,10110001010,0.6515378653423107,1418
412,10110001011,0.4843309165278914,1419
1847,10110001100,0.6317313239534466,1420
72,10110001101,0.457592270681682,1421
1848,10110001110,0.6320717178794046,1422
62,10110001111,0.4565354979825049,1423
1652,10110010000,0.5842255478048878,1424
1289,10110010001,0.5561440859699375,1425
1640,10110010010,0.5833782160089461,1426
1305,10110010011,0.5569956350994365,1427
1620,10110010100,0.5816578850536419,1428
1145,10110010101,0.5469644614813004,1429
1611,10110010110,0.5804806099119943,1430
1138,10110010111,0.5466196225333266,1431
1615,10110011000,0.580958266302018,1432
1242,10110011001,0.5537875621118407,1433
1607,10110011010,0.5799719311182083,1434
1260,10110011011,0.554438818623813,1435
1592,10110011100,0.5787283001472999,1436
1093,10110011101,0.5449892141637352,1437
1573,10110011110,0.5771653630769547,1438
1063,10110011111,0.5442003157992664,1439
1859,10110100000,0.6332691056427966,1440
254,10110100001,0.4732764916199063,1441
1883,10110100010,0.6365381257613671,1442
262,10110100011,0.4740076453612687,1443
1801,10110100100,0.619856070299117,1444
10,10110100101,0.4505898645777403,1445
1805,10110100110,0.6214353919378094,1446
11,10110100111,0.4508031857799915,1447
1968,10110101000,0.6507116385591568,1448
392,10110101001,0.4825584169834895,1449
1954,10110101010,0.6474492122716948,1450
350,10110101011,0.4790007517457624,1451
1830,10110101100,0.6286541545038108,1452
48,10110101101,0.4550447046798907,1453
1836,10110101110,0.6298423589918248,1454
35,10110101111,0.4540595621729098,1455
1610,10110110000,0.5804276671295062,1456
1257,10110110001,0.5543213242091757,1457
1608,10110110010,0.5800122530898312,1458
1265,10110110011,0.5547301444163987,1459
1585,10110110100,0.5783443057562373,1460
1127,10110110101,0.5461658216586869,1461
1567,10110110110,0.5767551194971142,1462
1106,10110110111,0.5455274207166267,1463
1568,10110111000,0.5768128894078606,1464
1225,10110111001,0.5526895002882979,1465
1566,10110111010,0.5767249138073035,1466
1226,10110111011,0.5527738569869318,1467
1550,10110111100,0.5745104127023015,1468
1061,10110111101,0.5441623781856552,1469
1538,10110111110,0.5733375773897702,1470
1044,10110111111,0.5436720008250495,1471
1817,10111000000,0.624642589471018,1472
371,10111000001,0.4805319669888909,1473
1807,10111000010,0.6217477290255279,1474
335,10111000011,0.4778280356281433,1475
1799,10111000100,0.6145323263009168,1476
98,10111000101,0.4600978977341904,1477
1798,10111000110,0.6145250462419991,1478
87,10111000111,0.459182746122088,1479
1881,10111001000,0.6362484961765772,1480
343,10111001001,0.4782988978600427,1481
1863,10111001010,0.6339440579045785,1482
291,10111001011,0.4757671921301313,1483
1823,10111001100,0.6255807984064978,1484
86,10111001101,0.4590494765883231,1485
1824,10111001110,0.6263562033667257,1486
82,10111001111,0.4588001073829218,1487
1633,10111010000,0.5824098048376197,1488
1296,10111010001,0.5565708094409828,1489
1631,10111010010,0.5823772706259603,1490
1300,10111010011,0.5568320337629974,1491
1569,10111010100,0.5768409924428833,1492
1058,10111010101,0.5440618134821524,1493
1561,10111010110,0.5760424947079668,1494
1049,10111010111,0.5438158226593947,1495
1597,10111011000,0.5791677173279407,1496
1276,10111011001,0.5553215250263078,1497
1602,10111011010,0.5794599708718128,1498
1278,10111011011,0.5554497392754291,1499
1545,10111011100,0.5741181105834646,1500
1023,10111011101,0.5425706222994284,1501
1536,10111011110,0.5732595582771496,1502
1025,10111011111,0.5426668822903735,1503
1804,10111100000,0.6213560759131131,1504
196,10111100001,0.4684528565781484,1505
1800,10111100010,0.6187547057662489,1506
171,10111100011,0.4665541644520805,1507
1796,10111100100,0.6124687086773082,1508
20,10111100101,0.4519141185040852,1509
1797,10111100110,0.6138483381412357,1510
27,10111100111,0.4527409226804394,1511
1867,10111101000,0.6344011924349104,1512
209,10111101001,0.4696978746786892,1513
1860,10111101010,0.6334628178506425,1514
164,10111101011,0.4659058042035778,1515
1808,10111101100,0.6224860837092092,1516
30,10111101101,0.4533780903617275,1517
1818,10111101110,0.6248487461494889,1518
32,10111101111,0.4534164049537588,1519
1580,10111110000,0.5776456244868684,1520
1253,10111110001,0.5542173700183531,1521
1579,10111110010,0.5776264267015798,1522
1264,10111110011,0.5546038183771158,1523
1514,10111110100,0.5711868813782087,1524
1022,10111110101,0.5423868748923271,1525
1511,10111110110,0.5706826383789142,1526
1021,10111110111,0.5423761890436181,1527
1556,10111111000,0.5749388528038522,1528
1238,10111111001,0.5536347935975543,1529
1558,10111111010,0.5752016351132575,1530
1240,10111111011,0.5537462455063329,1531
1489,10111111100,0.5690608673261767,1532
1007,10111111101,0.5413192809244602,1533
1482,10111111110,0.5684963684554872,1534
998,10111111111,0.5407690103877578,1535
532,11000000000,0.4967438383985726,1536
643,11000000001,0.5102654487926006,1537
752,11000000010,0.5170905241355035,1538
794,11000000011,0.523605907660829,1539
497,11000000100,0.4933070772446629,1540
112,11000000101,0.4607502949505191,1541
500,11000000110,0.4935448503514363,1542
118,11000000111,0.4613815761228081,1543
556,11000001000,0.5001849674903008,1544
651,11000001001,0.5113770758880345,1545
554,11000001010,0.4995588762219713,1546
703,11000001011,0.5142740265288128,1547
485,11000001100,0.4918676818173113,1548
158,11000001101,0.4654253290516708,1549
501,11000001110,0.4935661066002041,1550
161,11000001111,0.4657177662133085,1551
1175,11000010000,0.5480625850077758,1552
870,11000010001,0.5284918834747887,1553
1216,11000010010,0.5514670941655163,1554
913,11000010011,0.5301344184528969,1555
1188,11000010100,0.5489566018072306,1556
760,11000010101,0.5178674378003502,1557
1202,11000010110,0.5501823486675411,1558
763,11000010111,0.5178828277606018,1559
1147,11000011000,0.5470111396258357,1560
842,11000011001,0.5273867902061117,1561
1189,11000011010,0.5489569046373767,1562
865,11000011011,0.5282547108685954,1563
1134,11000011100,0.5464388842909875,1564
734,11000011101,0.5159325963398577,1565
1150,11000011110,0.5471265718890609,1566
740,11000011111,0.5162618808892875,1567
568,11000100000,0.5019389288046131,1568
471,11000100001,0.4907142974730375,1569
546,11000100010,0.4988010367487957,1570
479,11000100011,0.4911998098944544,1571
441,11000100100,0.4877347790164483,1572
22,11000100101,0.4522299088492025,1573
460,11000100110,0.4896835617799094,1574
52,11000100111,0.455315629301048,1575
558,11000101000,0.5003951128405865,1576
578,11000101001,0.5027117905455951,1577
489,11000101010,0.4925061819811874,1578
506,11000101011,0.4939704690706714,1579
417,11000101100,0.4847373974115767,1580
55,11000101101,0.4556801462152938,1581
433,11000101110,0.4866011016985626,1582
61,11000101111,0.4564802241320126,1583
1151,11000110000,0.547173052849478,1584
844,11000110001,0.5274243493669744,1585
1181,11000110010,0.548618758698798,1586
876,11000110011,0.5287299174336593,1587
1166,11000110100,0.5476775117789743,1588
759,11000110101,0.517609813160891,1589
1173,11000110110,0.5480263767972858,1590
755,11000110111,0.5172838016564925,1591
1100,11000111000,0.5454087013455613,1592
811,11000111001,0.5249601911432217,1593
1125,11000111010,0.546099901233199,1594
820,11000111011,0.5262186951037582,1595
1089,11000111100,0.5449083684932918,1596
724,11000111101,0.5153820411995833,1597
1092,11000111110,0.5449886593370483,1598
717,11000111111,0.5151230972344272,1599
630,11001000000,0.5084899726783296,1600
769,11001000001,0.5187699506161425,1601
597,11001000010,0.5041257374870751,1602
583,11001000011,0.5030729496167221,1603
492,11001000100,0.4928207223920282,1604
64,11001000101,0.4568893552385747,1605
504,11001000110,0.4936434037780765,1606
77,11001000111,0.4579880606715177,1607
591,11001001000,0.5035326242073735,1608
697,11001001001,0.5138231163679067,1609
529,11001001010,0.4966537239312017,1610
647,11001001011,0.510849636870139,1611
487,11001001100,0.4920195399055382,1612
140,11001001101,0.4640762991079415,1613
491,11001001110,0.4926693984909713,1614
148,11001001111,0.4646647845349061,1615
1180,11001010000,0.5485857384261698,1616
915,11001010001,0.5302294537102777,1617
1204,11001010010,0.5504589138853544,1618
930,11001010011,0.5311872491502213,1619
1059,11001010100,0.5441019804651038,1620
731,11001010101,0.5157575344210843,1621
1090,11001010110,0.544922189071226,1622
748,11001010111,0.5168951320056563,1623
1163,11001011000,0.5475452059702272,1624
877,11001011001,0.5287335738060959,1625
1183,11001011010,0.5487410941572493,1626
897,11001011011,0.529705777516282,1627
1080,11001011100,0.5445788955537815,1628
713,11001011101,0.5147374131234338,1629
1074,11001011110,0.5444165936774285,1630
732,11001011111,0.5158612820864648,1631
443,11001100000,0.4881507207565228,1632
452,11001100001,0.4889007517712629,1633
444,11001100010,0.4882127740694187,1634
315,11001100011,0.4769530728644946,1635
428,11001100100,0.4858378961885152,1636
43,11001100101,0.4544428422834999,1637
447,11001100110,0.4887309805225905,1638
53,11001100111,0.4553201569697119,1639
434,11001101000,0.4868313656108904,1640
526,11001101001,0.4962113171495019,1641
419,11001101010,0.4850738368492364,1642
448,11001101011,0.488760410001768,1643
410,11001101100,0.4841308149551322,1644
69,11001101101,0.4571518921897008,1645
423,11001101110,0.4855630342868978,1646
73,11001101111,0.4577329585583274,1647
1131,11001110000,0.546308543528694,1648
880,11001110001,0.5289338190631854,1649
1162,11001110010,0.5475251416598507,1650
911,11001110011,0.5301099559271487,1651
1019,11001110100,0.5422018388601346,1652
709,11001110101,0.5146508952097096,1653
1037,11001110110,0.5432345815612104,1654
721,11001110111,0.515348407257593,1655
1097,11001111000,0.5452406431267124,1656
846,11001111001,0.5275016218659276,1657
1117,11001111010,0.5458997829542667,1658
863,11001111011,0.5282266566538995,1659
1012,11001111100,0.5414673413172519,1660
699,11001111101,0.5139002230267556,1661
1011,11001111110,0.5414154392728252,1662
701,11001111111,0.5141404416240978,1663
517,11010000000,0.4951013098504703,1664
379,11010000001,0.4814712361998935,1665
482,11010000010,0.4914758054796612,1666
435,11010000011,0.4869325804555861,1667
486,11010000100,0.4918865623328867,1668
80,11010000101,0.458491005833913,1669
481,11010000110,0.4914633755412068,1670
94,11010000111,0.4595982713983904,1671
509,11010001000,0.4941881234568171,1672
515,11010001001,0.4949622633690895,1673
437,11010001010,0.4871566703539833,1674
493,11010001011,0.4928420221830922,1675
480,11010001100,0.4912776777816391,1676
127,11010001101,0.4622580902039297,1677
473,11010001110,0.4908704256914753,1678
130,11010001111,0.4632029664247257,1679
1228,11010010000,0.5530368915380962,1680
920,11010010001,0.530460586734237,1681
1262,11010010010,0.5545155549016073,1682
934,11010010011,0.5314252629318588,1683
1195,11010010100,0.5497335676673122,1684
772,11010010101,0.519129528001539,1685
1206,11010010110,0.5505157543344805,1686
768,11010010111,0.5184243522407708,1687
1199,11010011000,0.5501122184788397,1688
866,11010011001,0.5282972378055223,1689
1214,11010011010,0.5510463603973771,1690
881,11010011011,0.5290810952204802,1691
1152,11010011100,0.5472259387454224,1692
739,11010011101,0.5162068824589913,1693
1159,11010011110,0.547381636106936,1694
742,11010011111,0.5165058779011396,1695
431,11010100000,0.4861463705925924,1696
218,11010100001,0.470596687706913,1697
429,11010100010,0.4859492227917246,1698
340,11010100011,0.478225489384184,1699
414,11010100100,0.4844382794440811,1700
6,11010100101,0.4487173113065979,1701
418,11010100110,0.4849610916718336,1702
12,11010100111,0.4509119279318971,1703
386,11010101000,0.4819430400476372,1704
348,11010101001,0.4789485854579897,1705
356,11010101010,0.4793495558563351,1706
323,11010101011,0.4772427744820399,1707
409,11010101100,0.4840600329611543,1708
24,11010101101,0.4524169745543548,1709
415,11010101110,0.4845727206071317,1710
29,11010101111,0.4533774957785376,1711
1194,11010110000,0.5495808893750181,1712
874,11010110001,0.5287198850571293,1713
1209,11010110010,0.5506869909411658,1714
910,11010110011,0.5301016445967728,1715
1170,11010110100,0.5478690720553312,1716
767,11010110101,0.5184114090807868,1717
1174,11010110110,0.548052401787962,1718
758,11010110111,0.5175933269911216,1719
1146,11010111000,0.5470077404935682,1720
821,11010111001,0.5262611864964868,1721
1164,11010111010,0.5475742362713893,1722
833,11010111011,0.5272534728902711,1723
1094,11010111100,0.5450140968548688,1724
736,11010111101,0.5160589233588886,1725
1078,11010111110,0.5445582316461073,1726
723,11010111111,0.5153630524904617,1727
483,11011000000,0.4916598850241872,1728
455,11011000001,0.4892829749031176,1729
474,11011000010,0.4909111282791512,1730
427,11011000011,0.4857457375100056,1731
456,11011000100,0.4893126478916828,1732
97,11011000101,0.4600202497128769,1733
450,11011000110,0.4888252693654205,1734
113,11011000111,0.4607585877527553,1735
472,11011001000,0.4908405979683682,1736
440,11011001001,0.4877229288689623,1737
439,11011001010,0.4876348377299137,1738
411,11011001011,0.4842238541417621,1739
453,11011001100,0.4890631827082376,1740
125,11011001101,0.4620562379749979,1741
445,11011001110,0.4884518083062417,1742
128,11011001111,0.4627120378641977,1743
1212,11011010000,0.5509591517821991,1744
933,11011010001,0.5312674984587243,1745
1219,11011010010,0.5520624063635872,1746
936,11011010011,0.5319622091271065,1747
1068,11011010100,0.544292043246897,1748
735,11011010101,0.5159916796849636,1749
1088,11011010110,0.5448729851095795,1750
745,11011010111,0.5167603140437327,1751
1190,11011011000,0.548991039325377,1752
896,11011011001,0.5296945907808204,1753
1196,11011011010,0.5498380091051205,1754
919,11011011011,0.5303953424420054,1755
1046,11011011100,0.543698779291104,1756
722,11011011101,0.5153500619744653,1757
1060,11011011110,0.5441217978460253,1758
733,11011011111,0.515905341096168,1759
397,11011100000,0.4827560498046467,1760
253,11011100001,0.4731837132927823,1761
389,11011100010,0.4821581571015702,1762
185,11011100011,0.4679233374832514,1763
395,11011100100,0.4826738334876891,1764
17,11011100101,0.4516102626005719,1765
407,11011100110,0.4836179997772211,1766
23,11011100111,0.4523849648546598,1767
390,11011101000,0.4823625259280564,1768
280,11011101001,0.4753632027568574,1769
346,11011101010,0.4787759927372125,1770
212,11011101011,0.4698997118605901,1771
375,11011101100,0.4809395513917651,1772
38,11011101101,0.4541962272936128,1773
376,11011101110,0.4809528434197148,1774
49,11011101111,0.4552082149416689,1775
1169,11011110000,0.5478609068954831,1776
905,11011110001,0.5299259141902735,1777
1186,11011110010,0.5488290110440852,1778
923,11011110011,0.5306623671293971,1779
1018,11011110100,0.5419515456549446,1780
704,11011110101,0.5143326256025117,1781
1028,11011110110,0.54281860931157,1782
716,11011110111,0.5150655480666838,1783
1132,11011111000,0.5463559006139289,1784
861,11011111001,0.5281794732193319,1785
1142,11011111010,0.5467395511383626,1786
878,11011111011,0.528765884551632,1787
1000,11011111100,0.5408972873125206,1788
708,11011111101,0.5144838086918636,1789
1001,11011111110,0.540954282138026,1790
705,11011111111,0.5143879355685219,1791
609,11100000000,0.5053873841014798,1792
774,11100000001,0.5193203736857164,1793
549,11100000010,0.4990528039991195,1794
738,11100000011,0.5161900901431827,1795
143,11100000100,0.4643766052961716,1796
57,11100000101,0.4559284572132424,1797
167,11100000110,0.4661234800660722,1798
60,11100000111,0.4564255226173594,1799
510,11100001000,0.4942864473416816,1800
694,11100001001,0.5137604194006992,1801
466,11100001010,0.4903458130868428,1802
648,11100001011,0.5111246497832789,1803
184,11100001100,0.4679113183791493,1804
76,11100001101,0.457878823042985,1805
175,11100001110,0.4669235395425249,1806
78,11100001111,0.45812987224578,1807
1115,11100010000,0.545877976669847,1808
824,11100010001,0.5265956299686504,1809
1176,11100010010,0.5481546842745716,1810
871,11100010011,0.5285512571223702,1811
1104,11100010100,0.5455054407700395,1812
728,11100010101,0.5155466825138871,1813
1103,11100010110,0.5454726737325476,1814
727,11100010111,0.5154880792060285,1815
1048,11100011000,0.5438073782664145,1816
812,11100011001,0.5251104322007165,1817
1109,11100011010,0.5456246681475131,1818
825,11100011011,0.5266554655690993,1819
1020,11100011100,0.5423265026550965,1820
698,11100011101,0.5138429991630785,1821
1024,11100011110,0.5426581417066072,1822
693,11100011111,0.5136692907737709,1823
522,11100100000,0.4957555397239165,1824
523,11100100001,0.4958351832059116,1825
366,11100100010,0.4802673124998771,1826
469,11100100011,0.4906319521545953,1827
138,11100100100,0.463870070289499,1828
2,11100100101,0.4468669073524611,1829
154,11100100110,0.4651419633686044,1830
3,11100100111,0.4482187759259735,1831
363,11100101000,0.4799149362577825,1832
605,11100101001,0.5051031164013049,1833
306,11100101010,0.4763119114262807,1834
513,11100101011,0.4944636406541864,1835
141,11100101100,0.4641338560856007,1836
7,11100101101,0.4491695653165689,1837
136,11100101110,0.463704743723106,1838
8,11100101111,0.4496931219112827,1839
1102,11100110000,0.5454621489477544,1840
818,11100110001,0.5259570852734262,1841
1141,11100110010,0.5467316477326519,1842
828,11100110011,0.5268256795915138,1843
1045,11100110100,0.543687438877992,1844
726,11100110101,0.5154251617157403,1845
1032,11100110110,0.5429193034004428,1846
719,11100110111,0.5152531234496058,1847
1042,11100111000,0.5436309265667302,1848
803,11100111001,0.5240975036840483,1849
1075,11100111010,0.5444289431962164,1850
813,11100111011,0.5251661626582391,1851
1016,11100111100,0.5418103041173943,1852
677,11100111101,0.5129167749067434,1853
1002,11100111110,0.540962221633536,1854
683,11100111111,0.5132445768374293,1855
446,11101000000,0.4885579763561174,1856
520,11101000001,0.4957092802845231,1857
432,11101000010,0.4862572866049887,1858
511,11101000011,0.4942887710444835,1859
162,11101000100,0.4657989592801873,1860
79,11101000101,0.4581691501312037,1861
194,11101000110,0.4681230184794744,1862
85,11101000111,0.4589669643042905,1863
408,11101001000,0.4836688396444564,1864
519,11101001001,0.4953081460998633,1865
402,11101001010,0.4832271609986797,1866
488,11101001011,0.4923428195080844,1867
195,11101001100,0.4683114478369565,1868
107,11101001101,0.4605522949176125,1869
192,11101001110,0.4680062578475052,1870
120,11101001111,0.4616711883145167,1871
1126,11101010000,0.546128913880083,1872
886,11101010001,0.5294698210030762,1873
1167,11101010010,0.5476896146613188,1874
914,11101010011,0.5302028475525833,1875
982,11101010100,0.5400069232599596,1876
675,11101010101,0.5128912217134358,1877
990,11101010110,0.5404079301931345,1878
695,11101010111,0.5137671449904013,1879
1110,11101011000,0.5457202767821752,1880
856,11101011001,0.5278941820495017,1881
1137,11101011010,0.5465244269139956,1882
872,11101011011,0.5285713372031131,1883
972,11101011100,0.539489442522704,1884
669,11101011101,0.5125060816872363,1885
970,11101011110,0.5393738040724605,1886
673,11101011111,0.5126859119082675,1887
339,11101100000,0.4780883980561378,1888
372,11101100001,0.480641022596711,1889
245,11101100010,0.4721842496727308,1890
293,11101100011,0.4758069526027301,1891
147,11101100100,0.4646387888295291,1892
21,11101100101,0.4519815440171482,1893
163,11101100110,0.4658844084659134,1894
19,11101100111,0.4518158310922421,1895
238,11101101000,0.4715913426501842,1896
377,11101101001,0.4810979841219174,1897
215,11101101010,0.4700991483770383,1898
281,11101101011,0.4754449189347241,1899
157,11101101100,0.4652694326918898,1900
54,11101101101,0.4556732272366603,1901
150,11101101110,0.4647728637768952,1902
59,11101101111,0.456143882143277,1903
1065,11101110000,0.5442361066940768,1904
830,11101110001,0.5269342331809145,1905
1101,11101110010,0.545422309604103,1906
850,11101110011,0.527586280559321,1907
961,11101110100,0.5369418985617452,1908
664,11101110101,0.5121273921103878,1909
962,11101110110,0.5373172491847018,1910
678,11101110111,0.5129300683048895,1911
1057,11101111000,0.5440527634998784,1912
827,11101111001,0.5267012784088078,1913
1064,11101111010,0.5442206533412652,1914
838,11101111011,0.5273355547115329,1915
956,11101111100,0.5361564201965889,1916
667,11101111101,0.5122629079371804,1917
954,11101111110,0.5360258117602803,1918
668,11101111111,0.5124107388494847,1919
463,11110000000,0.4902269421403535,1920
337,11110000001,0.4779341992998007,1921
413,11110000010,0.484413125249128,1922
382,11110000011,0.4816677483004154,1923
139,11110000100,0.4639983333771726,1924
34,11110000101,0.4537273461156212,1925
149,11110000110,0.4646727632527157,1926
31,11110000111,0.4533823725889661,1927
467,11110001000,0.4905210804841047,1928
458,11110001001,0.4893726384035,1929
396,11110001010,0.4827191499485401,1930
454,11110001011,0.4891057796395665,1931
169,11110001100,0.4661709271653915,1932
63,11110001101,0.4567416328792781,1933
165,11110001110,0.4659163666432654,1934
70,11110001111,0.4573170778027165,1935
1192,11110010000,0.5491780749745384,1936
867,11110010001,0.5283059627513705,1937
1205,11110010010,0.5504627115397223,1938
900,11110010011,0.529744055304222,1939
1120,11110010100,0.5459591358772414,1940
744,11110010101,0.516615701693207,1941
1124,11110010110,0.5460986710225005,1942
741,11110010111,0.5162804713506758,1943
1133,11110011000,0.5463622655853821,1944
823,11110011001,0.5264781696239952,1945
1161,11110011010,0.5474858013487754,1946
848,11110011011,0.5275390646892054,1947
1035,11110011100,0.5430444055123991,1948
711,11110011101,0.5147172195989786,1949
1029,11110011110,0.5428621446488343,1950
700,11110011111,0.5141391865208963,1951
361,11110100000,0.4797034468302613,1952
179,11110100001,0.4670626945017818,1953
303,11110100010,0.4761433184361792,1954
197,11110100011,0.4685087600901068,1955
101,11110100100,0.4602716777282841,1956
0,11110100101,0.445690598130261,1957
116,11110100110,0.461268412206129,1958
1,11110100111,0.4463242697493923,1959
316,11110101000,0.4769562517993616,1960
264,11110101001,0.4740293603219925,1961
258,11110101010,0.4734347642912583,1962
236,11110101011,0.4714547267565362,1963
100,11110101100,0.4602347906557057,1964
5,11110101101,0.4486016676247098,1965
104,11110101110,0.4604945705952858,1966
4,11110101111,0.4483792294348405,1967
1165,11110110000,0.5476233029981102,1968
843,11110110001,0.5274040234926387,1969
1184,11110110010,0.5487860392655758,1970
858,11110110011,0.528035358104907,1971
1040,11110110100,0.5435766030904166,1972
729,11110110101,0.5155521615296023,1973
1036,11110110110,0.5431801345203395,1974
720,11110110111,0.5153397648753514,1975
1099,11110111000,0.5453648790540718,1976
816,11110111001,0.5255346694329067,1977
1122,11110111010,0.5460055258517965,1978
822,11110111011,0.5263233381116282,1979
1005,11110111100,0.5413037776330515,1980
681,11110111101,0.5131004713065158,1981
997,11110111110,0.5407048605301791,1982
690,11110111111,0.5136240677494737,1983
364,11111000000,0.4799254579812999,1984
345,11111000001,0.4786441137494877,1985
333,11111000010,0.4777371585569019,1986
325,11111000011,0.4774099517464942,1987
152,11111000100,0.4649364757924621,1988
84,11111000101,0.4589616327761888,1989
155,11111000110,0.4652122277149296,1990
92,11111000111,0.4593148021432366,1991
358,11111001000,0.4796485138603392,1992
354,11111001001,0.4790880386439626,1993
355,11111001010,0.4792042512945709,1994
296,11111001011,0.4759346365953861,1995
156,11111001100,0.4652455575972558,1996
114,11111001101,0.460843962945783,1997
159,11111001110,0.4654444755102144,1998
109,11111001111,0.4606602789116499,1999
1171,11111010000,0.547918274804243,2000
901,11111010001,0.5297536152053242,2001
1191,11111010010,0.5490497725114142,2002
917,11111010011,0.5303232580705813,2003
986,11111010100,0.5401048808005472,2004
685,11111010101,0.5133627161988594,2005
983,11111010110,0.5400164938709552,2006
696,11111010111,0.5138008976510622,2007
1143,11111011000,0.5468214982719267,2008
873,11111011001,0.5285898420071087,2009
1156,11111011010,0.5473407404511063,2010
882,11111011011,0.5291103340297514,2011
971,11111011100,0.5394663667208405,2012
674,11111011101,0.5127763100711423,2013
969,11111011110,0.5392087728994065,2014
680,11111011111,0.5130515920415281,2015
255,11111100000,0.4734029139810067,2016
160,11111100001,0.4655687494862879,2017
206,11111100010,0.4692149162305396,2018
117,11111100011,0.4613485408032744,2019
103,11111100100,0.460485636422371,2020
14,11111100101,0.451383765065099,2021
110,11111100110,0.4607251861921457,2022
9,11111100111,0.4502062347682554,2023
217,11111101000,0.4705036151224703,2024
190,11111101001,0.4679885888333903,2025
200,11111101010,0.4686904314547032,2026
134,11111101011,0.4635750338991291,2027
95,11111101100,0.4599497729620145,2028
37,11111101101,0.4541949569390624,2029
96,11111101110,0.4599827321750007,2030
39,11111101111,0.4542025124493212,2031
1113,11111110000,0.5458387424843661,2032
851,11111110001,0.527678664536067,2033
1140,11111110010,0.5467232803492458,2034
860,11111110011,0.5281599034467069,2035
964,11111110100,0.537385782352693,2036
665,11111110101,0.5121761578558929,2037
963,11111110110,0.537346610749747,2038
670,11111110111,0.5125695877229522,2039
1070,11111111000,0.5443327584222595,2040
840,11111111001,0.5273620911177911,2041
1084,11111111010,0.5446857017719198,2042
855,11111111011,0.5278305509092805,2043
957,11111111100,0.5363558521389843,2044
661,11111111101,0.512033465348697,2045
953,11111111110,0.5360119106779423,2046
660,11111111111,0.5119830982663429,2047
